mmsi,timestamp,distance_from_shore,distance_from_port,speed,course,lat,lon,is_fishing,source,datetime,sun_state,distance,timediff,S0,A0,J0,C0,Vavg,Delta_S,Cavg,Delta_C,speed_lag_1,speed_lag_2,speed_lag_3,speed_lag_4,speed_lag_5,speed_lag_6,course_lag_1,course_lag_2,course_lag_3,course_lag_4,course_lag_5,course_lag_6,S0_lag_1,S0_lag_2,S0_lag_3,S0_lag_4,S0_lag_5,S0_lag_6,A0_lag_1,A0_lag_2,A0_lag_3,A0_lag_4,A0_lag_5,A0_lag_6,J0_lag_1,J0_lag_2,J0_lag_3,J0_lag_4,J0_lag_5,J0_lag_6,C0_lag_1,C0_lag_2,C0_lag_3,C0_lag_4,C0_lag_5,C0_lag_6
38322969102051.0,1385611605.0,87359.1796875,340746.6875,12.3000001907,0.14388888676972222,-0.02888112689735145,2.962850335971763,NO,crowd_sourced,2013-11-28 04:06:45,1,31.559655836097786,6651.0,0.004745099358908102,-2.507874948190246e-07,-1.9891539569956618e-11,-4.7611889529853485e-05,12.550000190699997,-0.25,0.30222222540125,-0.15833333863152776,8.1999998093,8.1000003815,9.6999998093,1.1000000238,8.5,0.8000000119,0.15833333333333333,0.15777777565861112,0.7911110772027778,0.9061111450194445,0.7083333333333334,0.16333333121416668,0.0044832527377258544,0.004173504122115446,0.005849014804938292,0.0006756904407826649,0.005014556305647793,0.0004032977920540709,3.99160587126815e-07,-2.050808669305809e-06,6.498897969552168e-07,-1.8791952869043745e-08,-6.886148455918019e-07,-7.81399774258738e-09,3.157176876846165e-09,-3.305628477675674e-09,1.042449098556868e-09,1.6274489504955745e-09,-8.78771878339589e-09,5.234716541499445e-11,7.159248385595449e-07,-0.0007751937595399837,6.446864787339913e-05,-4.524068041983335e-06,3.438053613173854e-07,2.803222411978819e-06
10880510825243.0,1385611840.0,99295.09375,751275.125,13.6999998093,0.7302777608236112,-0.1558858207865145,2.9208261866022576,SI,dalhousie_ps,2013-11-28 04:10:40,1,92.52652981205746,12858.0,0.0071960281390618655,4.037215308662358e-07,7.798558966322655e-12,2.160481660790538e-08,13.699999809299994,0.0,0.7301388634576392,0.00013889736597222369,12.3000001907,8.1999998093,8.1000003815,9.6999998093,1.1000000238,8.5,0.14388888676972222,0.15833333333333333,0.15777777565861112,0.7911110772027778,0.9061111450194445,0.7083333333333334,0.004745099358908102,0.0044832527377258544,0.004173504122115446,0.005849014804938292,0.0006756904407826649,0.005014556305647793,-2.507874948190246e-07,3.99160587126815e-07,-2.050808669305809e-06,6.498897969552168e-07,-1.8791952869043745e-08,-6.886148455918019e-07,-1.9891539569956618e-11,3.157176876846165e-09,-3.305628477675674e-09,1.042449098556868e-09,1.6274489504955745e-09,-8.78771878339589e-09,-4.7611889529853485e-05,7.159248385595449e-07,-0.0007751937595399837,6.446864787339913e-05,-4.524068041983335e-06,3.438053613173854e-07
192803403297411.0,1385855204.0,123710.34375,338328.78125,13.1000003815,0.5661111195883333,-0.10698999175847362,2.8037405755937153,NO,dalhousie_ps,2013-11-30 23:46:44,1,39.99831501704459,52971.0,0.0007550983560258366,9.964390003661016e-09,1.717661636983346e-11,-2.1605111469902835e-06,6.850000202649995,6.25000017885,0.6233333375719439,-0.05722221798361116,12.8000001907,13.6999998093,9.8000001907,13.8999996185,6.599999904600001,2.9000000954000003,0.04833333227361111,0.6680555555555555,0.738333299425,0.6666666666666666,0.6266666836208333,0.6119444529216667,0.0019723920527379875,0.007015997590546061,0.0005981818832401649,0.006925071264251284,0.0028318644228626207,0.000582252394893025,-1.4694347240975093e-07,2.9802139067445924e-08,8.356259054053651e-09,1.92627836321764e-06,5.9989654079189215e-06,-1.2150888346914207e-07,-1.050762332078761e-09,-6.215916827762026e-10,1.4134505309283525e-10,1.0363677358887342e-09,1.632126477703484e-08,-3.020196136384097e-11,-9.88773040429513e-05,4.552241523726267e-07,1.2748202352301113e-05,5.36457662761253e-07,3.9259281864444455e-05,-2.1706463262138e-05
36212632719018.0,1385855508.0,809380.5,855049.75,1.2000000477,0.9399999830458333,0.05751694753097032,-0.32964571354487754,NO,false_positives,2013-11-30 23:51:48,1,16.789567317816374,9705.0,0.0017299914804550618,-4.0605911239394706e-07,-4.2509891826340855e-11,7.144083543554295e-05,6.150000214599996,-4.9500001669,0.5933333290948606,0.3466666539509722,13.1000003815,12.8000001907,13.6999998093,9.8000001907,13.8999996185,6.599999904600001,0.5661111195883333,0.04833333227361111,0.6680555555555555,0.738333299425,0.6666666666666666,0.6266666836208333,0.0007550983560258366,0.0019723920527379875,0.007015997590546061,0.0005981818832401649,0.006925071264251284,0.0028318644228626207,9.964390003661016e-09,-1.4694347240975093e-07,2.9802139067445924e-08,8.356259054053651e-09,1.92627836321764e-06,5.9989654079189215e-06,1.717661636983346e-11,-1.050762332078761e-09,-6.215916827762026e-10,1.4134505309283525e-10,1.0363677358887342e-09,1.632126477703484e-08,-2.1605111469902835e-06,-9.88773040429513e-05,4.552241523726267e-07,1.2748202352301113e-05,5.36457662761253e-07,3.9259281864444455e-05
171088031194242.0,1385855712.0,207016.671875,333123.9375,13.8000001907,0.6669444613986111,-0.0644605367007304,-2.9470463391137875,SI,dalhousie_ps,2013-11-30 23:55:12,1,20.792585075278808,2990.0,0.006954041831196926,-2.072098974887474e-08,-1.6897367497097213e-11,-3.716033969713835e-07,13.749999999999996,0.0500001907000005,0.6675000084770837,-0.0005555470784722183,1.2000000477,13.1000003815,12.8000001907,13.6999998093,9.8000001907,13.8999996185,0.9399999830458333,0.5661111195883333,0.04833333227361111,0.6680555555555555,0.738333299425,0.6666666666666666,0.0017299914804550618,0.0007550983560258366,0.0019723920527379875,0.007015997590546061,0.0005981818832401649,0.006925071264251284,-4.0605911239394706e-07,9.964390003661016e-09,-1.4694347240975093e-07,2.9802139067445924e-08,8.356259054053651e-09,1.92627836321764e-06,-4.2509891826340855e-11,1.717661636983346e-11,-1.050762332078761e-09,-6.215916827762026e-10,1.4134505309283525e-10,1.0363677358887342e-09,7.144083543554295e-05,-2.1605111469902835e-06,-9.88773040429513e-05,4.552241523726267e-07,1.2748202352301113e-05,5.36457662761253e-07
38322969102051.0,1385882129.0,89825.40625,91239.203125,1.2000000477,0.7799999660916667,-0.019637513215839845,2.9033268213955923,NO,crowd_sourced,2013-12-01 07:15:29,1,1.9860405770651697,7009.0,0.00028335576787917957,1.8584151902353918e-08,1.9898106964271953e-11,4.1732053943739e-05,6.650000214599996,-5.4500001669,0.6337499830458333,0.14624998304583334,0.6000000238000001,13.3999996185,0.3000000119,11.8999996185,11.8999996185,12.0,0.6527777777777778,0.4719444274902778,0.8808333502875,0.3105555640327778,0.3125,0.30944444868305554,0.00031428290475667896,0.0005240532338624349,0.001348240347944088,0.0061470955355448,0.006134711630731051,0.006203961024113636,-4.3440717260788055e-08,-8.750051966044375e-09,-2.441822128469412e-07,4.285088170847563e-08,-4.049672127636533e-07,5.276229424190933e-09,1.1383734204438218e-10,-7.087461454158451e-13,-3.573734381491932e-11,1.5495435794883355e-09,-2.399084457238855e-09,1.5343771099422073e-11,1.1490879397991949e-05,-3.566244730091098e-06,5.139313787576453e-05,-6.7281521357170015e-06,1.786872115172199e-05,2.762125731963309e-06
43935946737362.0,1385884370.0,100436.5703125,105510.4453125,0.5,0.7469444274902778,-0.09428990082884674,2.6813704540318093,NO,crowd_sourced,2013-12-01 07:52:50,2,4.313885069863858,3087.0,0.001397436044659494,1.5936409690769678e-08,8.426259233485937e-11,-4.3371857077169485e-05,0.4000000059499982,0.09999999405000001,0.8138888888888889,-0.0669444613986111,1.2000000477,0.6000000238000001,13.3999996185,0.3000000119,11.8999996185,11.8999996185,0.7799999660916667,0.6527777777777778,0.4719444274902778,0.8808333502875,0.3105555640327778,0.3125,0.00028335576787917957,0.00031428290475667896,0.0005240532338624349,0.001348240347944088,0.0061470955355448,0.006134711630731051,1.8584151902353918e-08,-4.3440717260788055e-08,-8.750051966044375e-09,-2.441822128469412e-07,4.285088170847563e-08,-4.049672127636533e-07,1.9898106964271953e-11,1.1383734204438218e-10,-7.087461454158451e-13,-3.573734381491932e-11,1.5495435794883355e-09,-2.399084457238855e-09,4.1732053943739e-05,1.1490879397991949e-05,-3.566244730091098e-06,5.139313787576453e-05,-6.7281521357170015e-06,1.786872115172199e-05
10880510825243.0,1385884556.0,344014.8125,345329.0625,13.8000001907,0.9700000339083333,-0.05892196474313024,2.891805187571774,SI,dalhousie_ps,2013-12-01 07:55:56,2,8.867437933434005,2464.0,0.0035987978625949693,1.3330012004213842e-06,5.586209081502322e-10,0.0001287427987542839,7.200000107249995,6.60000008345,0.8113889058430558,0.15861112806527777,0.5,1.2000000477,0.6000000238000001,13.3999996185,0.3000000119,11.8999996185,0.7469444274902778,0.7799999660916667,0.6527777777777778,0.4719444274902778,0.8808333502875,0.3105555640327778,0.001397436044659494,0.00028335576787917957,0.00031428290475667896,0.0005240532338624349,0.001348240347944088,0.0061470955355448,1.5936409690769678e-08,1.8584151902353918e-08,-4.3440717260788055e-08,-8.750051966044375e-09,-2.441822128469412e-07,4.285088170847563e-08,8.426259233485937e-11,1.9898106964271953e-11,1.1383734204438218e-10,-7.087461454158451e-13,-3.573734381491932e-11,1.5495435794883355e-09,-4.3371857077169485e-05,4.1732053943739e-05,1.1490879397991949e-05,-3.566244730091098e-06,5.139313787576453e-05,-6.7281521357170015e-06
10880510825243.0,1385884802.0,342178.6875,343494.09375,13.8000001907,0.963333299425,-0.05865216571724438,2.8917452664461836,SI,dalhousie_ps,2013-12-01 08:00:02,2,1.7076496925739575,246.0,0.006941665416967307,1.3588892497448526e-05,4.9820696329378624e-08,-2.710054668021677e-05,13.800000190699995,0.0,0.9666666666666669,-0.0033333672416666627,13.8000001907,0.5,1.2000000477,0.6000000238000001,13.3999996185,0.3000000119,0.9700000339083333,0.7469444274902778,0.7799999660916667,0.6527777777777778,0.4719444274902778,0.8808333502875,0.0035987978625949693,0.001397436044659494,0.00028335576787917957,0.00031428290475667896,0.0005240532338624349,0.001348240347944088,1.3330012004213842e-06,1.5936409690769678e-08,1.8584151902353918e-08,-4.3440717260788055e-08,-8.750051966044375e-09,-2.441822128469412e-07,5.586209081502322e-10,8.426259233485937e-11,1.9898106964271953e-11,1.1383734204438218e-10,-7.087461454158451e-13,-3.573734381491932e-11,0.0001287427987542839,-4.3371857077169485e-05,4.1732053943739e-05,1.1490879397991949e-05,-3.566244730091098e-06,5.139313787576453e-05
63716389910332.0,1385950648.0,5830.80859375,19646.400390625,8.1000003815,0.675,0.6385051884658776,-0.07773824646338921,NO,gfw,2013-12-02 02:17:28,1,5.388291463423943,977.0,0.005515139675971283,1.2724560214152964e-06,4.3503159323754076e-10,6.539292619128853e-05,8.2000002861,-0.09999990460000063,0.6430555555555559,0.03194444444444444,8.3000001907,10.6999998093,7.400000095399999,13.8999996185,6.099999904600001,10.6999998093,0.6111111111111112,0.6175000084772222,0.6277777777777778,0.733055538601389,0.6777777777777778,0.3541666666666667,0.004271950143048538,0.0036318553863874405,0.0036609530014217184,0.004297524637018459,9.228702804941728e-06,0.00035899792658270873,8.47430154822219e-07,-3.383843500538311e-08,2.535919651817206e-06,-2.68180411408511e-07,-1.3263519986840052e-08,2.982850820923587e-08,-2.3418717017960982e-09,-1.4790716739111765e-10,1.7702660915305876e-09,-1.0730331209012666e-10,-1.2226566833482204e-12,6.623293235010805e-11,-2.311604253351818e-05,2.6539548106863026e-07,-3.4722222222222256e-05,0.00011587251119852063,1.5399250690578164e-06,-5.9829056962759467e-05
9924005022437.0,1385951783.0,354105.6875,779927.625,5.0999999046,0.8630555894638888,0.09818323428369685,-1.5755731056837765,NO,false_positives,2013-12-02 02:36:23,1,9.677922218742259,2603.0,0.0037179877905271835,3.308966736063887e-08,2.5711910244341907e-11,9.433560545012164e-05,7.89999985695,-2.79999995235,0.7402777989705553,0.12277779049333332,8.1000003815,8.3000001907,10.6999998093,7.400000095399999,13.8999996185,6.099999904600001,0.675,0.6111111111111112,0.6175000084772222,0.6277777777777778,0.733055538601389,0.6777777777777778,0.005515139675971283,0.004271950143048538,0.0036318553863874405,0.0036609530014217184,0.004297524637018459,9.228702804941728e-06,1.2724560214152964e-06,8.47430154822219e-07,-3.383843500538311e-08,2.535919651817206e-06,-2.68180411408511e-07,-1.3263519986840052e-08,4.3503159323754076e-10,-2.3418717017960982e-09,-1.4790716739111765e-10,1.7702660915305876e-09,-1.0730331209012666e-10,-1.2226566833482204e-12,6.539292619128853e-05,-2.311604253351818e-05,2.6539548106863026e-07,-3.4722222222222256e-05,0.00011587251119852063,1.5399250690578164e-06
79111403404442.0,1385953280.0,138849.03125,688822.6875,9.1000003815,0.5655555725097222,0.9713016546077906,2.694063346104845,SI,dalhousie_ps,2013-12-02 03:01:20,1,7.7506297557642645,45758.0,0.00016938305336256534,-1.2316823754627167e-08,-3.494761016708562e-13,-9.409405034213811e-06,7.650000095399999,1.4500002860999994,0.7808333502875,-0.2152777777777778,5.0999999046,8.1000003815,8.3000001907,10.6999998093,7.400000095399999,13.8999996185,0.8630555894638888,0.675,0.6111111111111112,0.6175000084772222,0.6277777777777778,0.733055538601389,0.0037179877905271835,0.005515139675971283,0.004271950143048538,0.0036318553863874405,0.0036609530014217184,0.004297524637018459,3.308966736063887e-08,1.2724560214152964e-06,8.47430154822219e-07,-3.383843500538311e-08,2.535919651817206e-06,-2.68180411408511e-07,2.5711910244341907e-11,4.3503159323754076e-10,-2.3418717017960982e-09,-1.4790716739111765e-10,1.7702660915305876e-09,-1.0730331209012666e-10,9.433560545012164e-05,6.539292619128853e-05,-2.311604253351818e-05,2.6539548106863026e-07,-3.4722222222222256e-05,0.00011587251119852063
171088031194242.0,1386052014.0,472500.8125,596388.75,1.2000000477,0.7097222222222223,-0.06841254292220607,-2.905397961774665,NO,dalhousie_ps,2013-12-03 06:26:54,1,0.5848301975875018,6110.0,9.571688994885463e-05,-9.728782162538041e-07,-2.6642097494543844e-09,8.201491249586289e-05,6.350000023849997,-5.14999997615,0.45916666454736144,0.25055555767486115,0.8999999762,11.3999996185,12.3999996185,11.5,11.6000003815,0.400000006,0.6413888719347223,0.35638889736611107,0.23972223069944446,0.2086111068725,0.20972222222222223,0.7369444105361111,0.0010368843455159846,0.004637425969881372,0.006451119700835827,0.006040002791259597,0.00587164291437756,0.0021953996650510574,3.975610386187721e-08,-6.849769799916556e-09,7.088478632949993e-11,1.5305443352912485e-05,3.2838251610338275e-08,1.126179845319015e-07,1.5884375050220335e-11,7.283104340894845e-12,-1.1969679445013015e-12,1.3884186455729224e-06,-1.938278867200642e-11,1.2624683388999483e-12,-3.6090155536928345e-06,-3.6412658562214773e-07,-2.9703634621896455e-08,-0.00010101048633838357,1.8528373284696352e-05,-2.099928096678116e-05
43935946737362.0,1386052652.0,125128.859375,355616.09375,12.5,0.24444444444444444,-0.07577248403974886,2.7613089625768277,NO,crowd_sourced,2013-12-03 06:37:32,2,38.39891455124728,6269.0,0.0061252057028628615,-5.1988195561168494e-08,-8.304208063087891e-12,7.532642758015603e-07,12.449999809249999,0.05000019074999962,0.2420833375719445,0.0023611068724999906,1.2000000477,0.8999999762,11.3999996185,12.3999996185,11.5,11.6000003815,0.7097222222222223,0.6413888719347223,0.35638889736611107,0.23972223069944446,0.2086111068725,0.20972222222222223,9.571688994885463e-05,0.0010368843455159846,0.004637425969881372,0.006451119700835827,0.006040002791259597,0.00587164291437756,-9.728782162538041e-07,3.975610386187721e-08,-6.849769799916556e-09,7.088478632949993e-11,1.5305443352912485e-05,3.2838251610338275e-08,-2.6642097494543844e-09,1.5884375050220335e-11,7.283104340894845e-12,-1.1969679445013015e-12,1.3884186455729224e-06,-1.938278867200642e-11,8.201491249586289e-05,-3.6090155536928345e-06,-3.6412658562214773e-07,-2.9703634621896455e-08,-0.00010101048633838357,1.8528373284696352e-05
10880510825243.0,1386052838.0,172787.53125,174411.890625,6.400000095399999,0.24555555979416666,-0.003187553113895576,2.886622143457116,SI,dalhousie_ps,2013-12-03 06:40:38,1,1.3633563981889933,1203.0,0.0011332970891014076,8.014359400284537e-08,3.3572311006623574e-11,-0.0003290384972074444,3.6500000357999944,2.7500000595999996,0.4434722158644447,-0.1979166560702778,12.5,1.2000000477,0.8999999762,11.3999996185,12.3999996185,11.5,0.24444444444444444,0.7097222222222223,0.6413888719347223,0.35638889736611107,0.23972223069944446,0.2086111068725,0.0061252057028628615,9.571688994885463e-05,0.0010368843455159846,0.004637425969881372,0.006451119700835827,0.006040002791259597,-5.1988195561168494e-08,-9.728782162538041e-07,3.975610386187721e-08,-6.849769799916556e-09,7.088478632949993e-11,1.5305443352912485e-05,-8.304208063087891e-12,-2.6642097494543844e-09,1.5884375050220335e-11,7.283104340894845e-12,-1.1969679445013015e-12,1.3884186455729224e-06,7.532642758015603e-07,8.201491249586289e-05,-3.6090155536928345e-06,-3.6412658562214773e-07,-2.9703634621896455e-08,-0.00010101048633838357
43935946737362.0,1386118848.0,44921.05078125,512612.0625,12.1000003815,0.36944444444444446,-0.07724393879813556,2.7903502016321418,NO,crowd_sourced,2013-12-04 01:00:48,2,28.264316340076668,6884.0,0.004105798422439958,2.627432267718312e-07,1.1252968875741929e-10,3.0747627656280264e-05,7.700000166899998,4.4000002145999995,0.2636111100515278,0.10583333439291667,0.5,15.3000001907,1.0,0.6000000238000001,13.3999996185,0.6999999881,0.3211111068725,0.9333333333333333,0.8505555894638889,0.2988888846502778,0.863333299425,0.29583333333333334,0.0001881945275768406,0.007449228762672301,0.0005847722790230242,0.0002294361015190366,0.006859261093088082,0.0015722457676245764,-8.55811868483005e-09,2.1925060207234127e-08,-3.385369653677895e-08,-1.6743262669645134e-06,4.2283516882275394e-06,-1.0948765831989508e-07,3.456667666071142e-10,-1.2305165705782306e-11,-8.679392263837622e-12,-1.951170334968352e-09,5.223307484890439e-09,-1.687267495180653e-11,4.611376265246358e-06,-3.472386264592901e-08,-3.079150234521976e-06,3.809914360279876e-06,-2.525310323547858e-06,-5.482164828697073e-06
9924005022437.0,1386120421.0,433695.46875,625959.0625,0.3000000119,0.37416665818944445,0.03367606937714215,-1.493076897228828,NO,false_positives,2013-12-04 01:27:01,2,0.2574200750401551,1711.0,0.0001504500730801608,-2.205987989285786e-08,-7.891152079501935e-12,3.100850456864082e-05,0.40000000594999996,-0.09999999405000001,0.3476388825309721,0.026527775658472225,12.1000003815,0.5,15.3000001907,1.0,0.6000000238000001,13.3999996185,0.36944444444444446,0.3211111068725,0.9333333333333333,0.8505555894638889,0.2988888846502778,0.863333299425,0.004105798422439958,0.0001881945275768406,0.007449228762672301,0.0005847722790230242,0.0002294361015190366,0.006859261093088082,2.627432267718312e-07,-8.55811868483005e-09,2.1925060207234127e-08,-3.385369653677895e-08,-1.6743262669645134e-06,4.2283516882275394e-06,1.1252968875741929e-10,3.456667666071142e-10,-1.2305165705782306e-11,-8.679392263837622e-12,-1.951170334968352e-09,5.223307484890439e-09,3.0747627656280264e-05,4.611376265246358e-06,-3.472386264592901e-08,-3.079150234521976e-06,3.809914360279876e-06,-2.525310323547858e-06
79111403404442.0,1386122617.0,142502.640625,699612.0625,0.8999999762,0.15472222434138888,0.9723693824687236,2.693792502621575,SI,dalhousie_ps,2013-12-04 02:03:37,1,8.31782737656225,11019.0,0.0007548622721265314,6.730006954202788e-08,6.197119641317017e-12,-7.590424293142653e-05,3.6999999881,-2.8000000119,0.5729166507720833,-0.4181944264306945,0.3000000119,12.1000003815,0.5,15.3000001907,1.0,0.6000000238000001,0.37416665818944445,0.36944444444444446,0.3211111068725,0.9333333333333333,0.8505555894638889,0.2988888846502778,0.0001504500730801608,0.004105798422439958,0.0001881945275768406,0.007449228762672301,0.0005847722790230242,0.0002294361015190366,-2.205987989285786e-08,2.627432267718312e-07,-8.55811868483005e-09,2.1925060207234127e-08,-3.385369653677895e-08,-1.6743262669645134e-06,-7.891152079501935e-12,1.1252968875741929e-10,3.456667666071142e-10,-1.2305165705782306e-11,-8.679392263837622e-12,-1.951170334968352e-09,3.100850456864082e-05,3.0747627656280264e-05,4.611376265246358e-06,-3.472386264592901e-08,-3.079150234521976e-06,3.809914360279876e-06
59665165133807.0,1386139686.0,12727.6103515625,16762.642578125,8.3000001907,0.5261110941569445,0.7595829445284515,-0.046648928338425405,NO,false_positives,2013-12-04 06:48:06,2,2.0249204485107484,2366.0,0.0008558412715599106,2.7617848602297216e-07,2.2075345329588112e-10,0.00021754953741887388,4.450000107249996,3.8500000834500003,0.26874999139041683,0.2573611027665278,0.6000000238000001,12.0,0.8000000119,12.0,1.1000000238,0.6000000238000001,0.7594444274902779,0.2900000042386111,0.7363889058430555,0.2847222222222222,0.8108333163791667,0.011388888623888888,0.0003097516287321561,0.006194979196225181,0.0003565543497376606,0.000757158643315796,0.0005581762240782957,0.00020240297362955848,-7.685175862972818e-08,8.943783804127277e-06,-7.872852350436687e-07,5.876912772239766e-09,2.5489151470136456e-09,-2.4612418447508254e-07,1.166557432535206e-09,1.4700504755518152e-08,-1.93833638366095e-10,7.276145840546982e-14,1.4396627767585282e-12,-3.1798679027866787e-10,3.785799942072636e-05,8.680562526955426e-06,-5.500533810195583e-06,-7.0925183794863715e-06,2.151854153100547e-06,-0.0012539255274988785
59665165133807.0,1386140420.0,8602.1142578125,11704.412109375,8.5,0.5405555725097222,0.7590949202596899,-0.04684489954425282,NO,false_positives,2013-12-04 07:00:20,2,3.3452651653602423,734.0,0.0045575819691556435,5.0432434572148955e-06,6.494638925329595e-09,1.9679125821223072e-05,8.400000095349995,0.09999990464999975,0.5333333333333334,0.007222239176388867,8.3000001907,0.6000000238000001,12.0,0.8000000119,12.0,1.1000000238,0.5261110941569445,0.7594444274902779,0.2900000042386111,0.7363889058430555,0.2847222222222222,0.8108333163791667,0.0008558412715599106,0.0003097516287321561,0.006194979196225181,0.0003565543497376606,0.000757158643315796,0.0005581762240782957,2.7617848602297216e-07,-7.685175862972818e-08,8.943783804127277e-06,-7.872852350436687e-07,5.876912772239766e-09,2.5489151470136456e-09,2.2075345329588112e-10,1.166557432535206e-09,1.4700504755518152e-08,-1.93833638366095e-10,7.276145840546982e-14,1.4396627767585282e-12,0.00021754953741887388,3.785799942072636e-05,8.680562526955426e-06,-5.500533810195583e-06,-7.0925183794863715e-06,2.151854153100547e-06
10880510825243.0,1386140754.0,187454.734375,189639.75,12.3000001907,0.25888888041166663,0.0034433892666553643,2.886510557007741,SI,dalhousie_ps,2013-12-04 07:05:54,1,11.384095500672647,1820.0,0.006254997527842114,3.297710528402908e-08,-4.89604763672706e-09,-1.709402408073872e-05,12.150000095349995,0.15000009535000025,0.2744444423251391,-0.015555561913472238,8.5,8.3000001907,0.6000000238000001,12.0,0.8000000119,12.0,0.5405555725097222,0.5261110941569445,0.7594444274902779,0.2900000042386111,0.7363889058430555,0.2847222222222222,0.0045575819691556435,0.0008558412715599106,0.0003097516287321561,0.006194979196225181,0.0003565543497376606,0.000757158643315796,5.0432434572148955e-06,2.7617848602297216e-07,-7.685175862972818e-08,8.943783804127277e-06,-7.872852350436687e-07,5.876912772239766e-09,6.494638925329595e-09,2.2075345329588112e-10,1.166557432535206e-09,1.4700504755518152e-08,-1.93833638366095e-10,7.276145840546982e-14,1.9679125821223072e-05,0.00021754953741887388,3.785799942072636e-05,8.680562526955426e-06,-5.500533810195583e-06,-7.0925183794863715e-06
10880510825243.0,1386141013.0,185642.96875,187838.40625,12.3000001907,0.2641666624280556,0.003427361147170747,2.8867680846847428,SI,dalhousie_ps,2013-12-04 07:10:13,1,1.6426497827174997,259.0,0.006342277153349419,3.369869710706783e-07,1.1737832655855182e-09,2.0377536742814496e-05,12.300000190699995,0.0,0.26152777141986133,0.002638891008194477,12.3000001907,8.5,8.3000001907,0.6000000238000001,12.0,0.8000000119,0.25888888041166663,0.5405555725097222,0.5261110941569445,0.7594444274902779,0.2900000042386111,0.7363889058430555,0.006254997527842114,0.0045575819691556435,0.0008558412715599106,0.0003097516287321561,0.006194979196225181,0.0003565543497376606,3.297710528402908e-08,5.0432434572148955e-06,2.7617848602297216e-07,-7.685175862972818e-08,8.943783804127277e-06,-7.872852350436687e-07,-4.89604763672706e-09,6.494638925329595e-09,2.2075345329588112e-10,1.166557432535206e-09,1.4700504755518152e-08,-1.93833638366095e-10,-1.709402408073872e-05,1.9679125821223072e-05,0.00021754953741887388,3.785799942072636e-05,8.680562526955426e-06,-5.500533810195583e-06
43935946737362.0,1386223875.0,141396.671875,602062.4375,11.8999996185,0.20277777777777778,-0.06516623277718867,2.800771683609949,NO,crowd_sourced,2013-12-05 06:11:15,1,37.30695871463752,6060.0,0.00615626381429662,1.7134646824013448e-08,-6.141023092699539e-11,-1.1917851458104146e-06,12.099999904599999,-0.20000028609999987,0.20638888676958334,-0.003611108991805556,0.200000003,0.3000000119,0.400000006,0.400000006,4.5,0.1000000015,0.5444444444444444,0.7922222561305555,0.4888888888888889,0.22027778625500002,0.020555555820555554,0.2861111111111111,5.012364665131756e-05,3.161951837583209e-05,5.4436171598468344e-05,0.00010238568748978941,0.00023512387286282667,6.32010700417435e-05,2.2028724137482698e-08,-8.715045457383906e-08,-7.619145162023311e-09,2.4691000282322562e-08,-1.2688178882710247e-09,-4.0631503518690136e-07,1.2997521275157351e-10,-1.3773578184256356e-10,3.9722535227019305e-12,2.715854035722898e-10,-2.956944862119809e-13,-8.758634399920035e-10,-0.00029497358534060847,0.0007043651106841816,-1.8288664080020393e-05,-4.148287640586709e-05,-5.574023204735716e-07,0.0003655913978494624
43935946737362.0,1386224153.0,142797.0625,603121.1875,11.8000001907,0.1980555640327778,-0.06508588853649379,2.8010268144419967,NO,crowd_sourced,2013-12-05 06:15:53,1,1.6944621343784678,278.0,0.006095187533735496,-2.1969885093929495e-07,-8.519190567025481e-10,-1.6986380377697774e-05,11.849999904599999,-0.04999971390000013,0.2004166709052778,-0.0023611068724999906,11.8999996185,0.200000003,0.3000000119,0.400000006,0.400000006,4.5,0.20277777777777778,0.5444444444444444,0.7922222561305555,0.4888888888888889,0.22027778625500002,0.020555555820555554,0.00615626381429662,5.012364665131756e-05,3.161951837583209e-05,5.4436171598468344e-05,0.00010238568748978941,0.00023512387286282667,1.7134646824013448e-08,2.2028724137482698e-08,-8.715045457383906e-08,-7.619145162023311e-09,2.4691000282322562e-08,-1.2688178882710247e-09,-6.141023092699539e-11,1.2997521275157351e-10,-1.3773578184256356e-10,3.9722535227019305e-12,2.715854035722898e-10,-2.956944862119809e-13,-1.1917851458104146e-06,-0.00029497358534060847,0.0007043651106841816,-1.8288664080020393e-05,-4.148287640586709e-05,-5.574023204735716e-07
10880510825243.0,1386224444.0,165356.15625,167811.25,13.1000003815,0.8788888719347222,0.004866821301145413,2.8911164941141516,SI,dalhousie_ps,2013-12-05 06:20:44,1,37.977807913356884,13438.0,0.0028261503135404735,1.9880317479948825e-07,2.0394121011291795e-11,4.196223766970946e-06,6.850000202649994,6.25000017885,0.8506944444444446,0.028194427490277785,11.8000001907,11.8999996185,0.200000003,0.3000000119,0.400000006,0.400000006,0.1980555640327778,0.20277777777777778,0.5444444444444444,0.7922222561305555,0.4888888888888889,0.22027778625500002,0.006095187533735496,0.00615626381429662,5.012364665131756e-05,3.161951837583209e-05,5.4436171598468344e-05,0.00010238568748978941,-2.1969885093929495e-07,1.7134646824013448e-08,2.2028724137482698e-08,-8.715045457383906e-08,-7.619145162023311e-09,2.4691000282322562e-08,-8.519190567025481e-10,-6.141023092699539e-11,1.2997521275157351e-10,-1.3773578184256356e-10,3.9722535227019305e-12,2.715854035722898e-10,-1.6986380377697774e-05,-1.1917851458104146e-06,-0.00029497358534060847,0.0007043651106841816,-1.8288664080020393e-05,-4.148287640586709e-05
